         #betas            mean        mean_std        skewness    skewness_std        kurtosis    kurtosis_std
    4.992673367     0.819257641     0.016535126     1.861901732     0.111893493     8.985129057     1.286199419
    4.992713568     0.818222982     0.016708078     1.856643794     0.113139977     9.066540396     1.249791303
    4.992753769     0.817185527     0.016826699     1.846086227     0.111902949     9.085752856     1.178235076
    4.992793970     0.816176581     0.016933845     1.841030958     0.117852172     9.182359992     1.207262527
    4.992834171     0.815154546     0.017083293     1.827386900     0.118797460     9.228738961     1.169093459
    4.992874372     0.814199895     0.017212711     1.816527277     0.129463354     9.263129544     1.131052241
    4.992914573     0.813243985     0.017365167     1.802644692     0.133906517     9.303358452     1.100566193
    4.992954774     0.812304026     0.017484721     1.791521326     0.142167894     9.321998086     1.040949069
    4.992994975     0.811355448     0.017624145     1.776824496     0.151077994     9.277320115     0.953409251
    4.993035176     0.810455674     0.017767529     1.761268682     0.156852217     9.344478877     0.939483455
    4.993075377     0.809573072     0.017890518     1.742531580     0.177112299     9.278435977     0.900882607
    4.993115578     0.808696508     0.018036803     1.724468348     0.187501435     9.257045972     0.827690493
    4.993155779     0.807844281     0.018196684     1.707825690     0.193116315     9.301958992     0.873649694
    4.993195980     0.807052118     0.018321971     1.693142720     0.207691876     9.291531938     0.801070610
    4.993236181     0.806158549     0.018461002     1.670547206     0.220008952     9.255168692     0.792290849
    4.993276382     0.805358887     0.018582141     1.651909918     0.235789258     9.249175495     0.860207318
    4.993316583     0.804589230     0.018728954     1.626626731     0.248440803     9.128691944     0.846094243
    4.993356784     0.803787035     0.018840486     1.605108041     0.262382090     9.107173601     0.752883848
    4.993396985     0.803013343     0.018991729     1.581982460     0.272560641     9.014277429     0.834278861
    4.993437186     0.802255476     0.019138347     1.560196950     0.289925568     9.013743509     0.813938918
    4.993477387     0.801517963     0.019267168     1.541728535     0.300418115     8.845207993     0.910563669
    4.993517588     0.800764525     0.019421673     1.514528315     0.313327329     8.849595857     0.999502927
    4.993557789     0.800024182     0.019563777     1.491996672     0.330920280     8.684996454     1.105281473
    4.993597990     0.799297315     0.019674196     1.468083470     0.340883821     8.664445545     1.052930179
    4.993638191     0.798600584     0.019785446     1.446518110     0.348178837     8.637140973     0.990708583
    4.993678392     0.797892481     0.019931057     1.422570335     0.364646923     8.474475673     1.157178798
    4.993718593     0.797167337     0.020054392     1.394005111     0.370447423     8.383688468     1.242085030
    4.993758794     0.796505201     0.020203891     1.378239655     0.383795270     8.330962874     1.255848926
    4.993798995     0.795849222     0.020351805     1.355065180     0.392234702     8.130975555     1.400635538
    4.993839196     0.795175272     0.020486919     1.327677871     0.407578454     8.096219153     1.456189010
    4.993879397     0.794485772     0.020557034     1.305350730     0.408783341     8.091375639     1.403076595
    4.993919598     0.793842667     0.020686576     1.282031684     0.417327220     7.838540097     1.556746747
    4.993959799     0.793222022     0.020861117     1.257669323     0.428316909     7.818726054     1.572933376
    4.994000000     0.792557967     0.020970815     1.232057329     0.436032040     7.670499530     1.656219854
